filename	mictype	roomsize	distance
Mobile_Recording/phase3/LG/small_1m/350.wav	LG	small	1m
crisp_phase3/C1_phase3_mid_1m/timit/data/TRAIN/DR1/FDAW0/SX236.WAV	C1	mid	1m
Mobile_Recording/phase3/Samsung/large_1m/525.wav	Samsung	large	1m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/MDPK0/SX423.WAV	D5	large	5m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	D2	large	5m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/FECD0/SI2048.WAV	D2	small	1m
Mobile_Recording/phase3/LG/large_3m/400.wav	LG	large	3m
crisp_phase3/D5_phase3_large_3m/timit/data/TRAIN/DR1/FCJF0/SX397.WAV	D5	large	3m
Mobile_Recording/phase3/LG/med_3m/105.wav	LG	med	3m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/MEDR0/SX294.WAV	M1	large	0.02m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/MGRL0/SX57.WAV	C2	mid	3m
Mobile_Recording/phase3/Moto/med_5m/150.wav	Moto	med	5m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/FECD0/SX248.WAV	D2	large	0.02m
Mobile_Recording/phase3/Mi/large_1m/35.wav	Mi	large	1m
Mobile_Recording/phase3/Moto/small_1m/300.wav	Moto	small	1m
Mobile_Recording/phase3/Samsung/large_3m/245.wav	Samsung	large	3m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/FECD0/SX248.WAV	C2	small	1m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	C1	small	1m
Mobile_Recording/phase3/LG/small_3m/160.wav	LG	small	3m
Mobile_Recording/phase3/Mi/small_3m/110.wav	Mi	small	3m
Mobile_Recording/phase3/Moto/med_5m/310.wav	Moto	med	5m
crisp_phase3/D5_phase3_large_close/timit/data/TRAIN/DR1/MDPK0/SI552.WAV	D5	large	0.02m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/FDML0/SX159.WAV	D4	small	1m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SA2.WAV	C2	small	1m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/FDAW0/SX236.WAV	M1	large	5m
crisp_phase3/C1_phase3_mid_5m/timit/data/TRAIN/DR1/FCJF0/SX127.WAV	C1	mid	5m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	D2	mid	5m
crisp_phase3/C1_phase3_mid_1m/timit/data/TRAIN/DR1/FETB0/SX158.WAV	C1	mid	1m
crisp_phase3/D5_phase3_large_3m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	D5	large	3m
Mobile_Recording/phase3/Mi/med_3m/125.wav	Mi	med	3m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/FCJF0/SA1.WAV	C1	large	5m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SX91.WAV	C2	small	3m
Mobile_Recording/phase3/LG/large_close/560.wav	LG	large	0.02m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SX428.WAV	D4	small	1m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/FETB0/SX68.WAV	D2	mid	1m
Mobile_Recording/phase3/Mi/small_3m/134.wav	Mi	small	3m
Mobile_Recording/phase3/Moto/large_1m/320.wav	Moto	large	1m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/FDAW0/SI1271.WAV	D2	mid	1m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/FECD0/SX158.WAV	C2	large	7m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/MEDR0/SA1.WAV	C2	large	0.02m
Mobile_Recording/phase3/Mi/small_1m/480.wav	Mi	small	1m
crisp_phase3/D5_phase3_large_close/timit/data/TRAIN/DR1/MGRL0/SX57.WAV	D5	large	0.02m
crisp_phase3/C1_phase3_large_close/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	C1	large	0.02m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SI1657.WAV	C1	small	1m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SI1148.WAV	M1	small	1m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/MCPM0/SI564.WAV	D5	large	1m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/FCJF0/SA1.WAV	D5	small	3m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FDML0/SI1149.WAV	D5	large	7m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/FDAW0/SI1406.WAV	C2	small	3m
crisp_phase3/C1_phase3_mid_5m/timit/data/TRAIN/DR1/MGRL0/SX327.WAV	C1	mid	5m
Mobile_Recording/phase3/Moto/med_3m/355.wav	Moto	med	3m
Mobile_Recording/phase3/Moto/large_close/375.wav	Moto	large	0.02m
Mobile_Recording/phase3/LG/large_1m/85.wav	LG	large	1m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/MGRL0/SX327.WAV	M1	large	0.02m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/MDAC0/SA2.WAV	D5	mid	1m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/FDAW0/SX236.WAV	C2	large	1m
Mobile_Recording/phase3/Samsung/med_1m/370.wav	Samsung	med	1m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/MEDR0/SX204.WAV	M1	small	1m
Mobile_Recording/phase3/LG/small_3m/26.wav	LG	small	3m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/MDAC0/SI1261.WAV	C2	small	1m
Mobile_Recording/phase3/Moto/large_close/115.wav	Moto	large	0.02m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	C2	mid	3m
Mobile_Recording/phase3/LG/small_3m/130.wav	LG	small	3m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	C2	mid	1m
crisp_phase3/C1_phase3_mid_5m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	C1	mid	5m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/FDML0/SA2.WAV	D5	large	5m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/FDAW0/SI1406.WAV	D4	small	1m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/MDAC0/SI1261.WAV	D5	large	1m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	M1	large	3m
Mobile_Recording/phase3/LG/large_3m/115.wav	LG	large	3m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/MEDR0/SI2004.WAV	D5	mid	5m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/FETB0/SX68.WAV	D5	small	3m
Mobile_Recording/phase3/Samsung/large_close/145.wav	Samsung	large	0.02m
crisp_phase3/D2_phase3_mid_3m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	D2	mid	3m
crisp_phase3/D5_phase3_small_1m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	D5	small	1m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/FECD0/SX248.WAV	M1	large	1m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/FCJF0/SI1027.WAV	M1	small	3m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SA1.WAV	D2	small	1m
Mobile_Recording/phase3/LG/med_3m/305.wav	LG	med	3m
Mobile_Recording/phase3/LG/large_1m/145.wav	LG	large	1m
Mobile_Recording/phase3/Samsung/large_1m/210.wav	Samsung	large	1m
Mobile_Recording/phase3/Moto/large_1m/360.wav	Moto	large	1m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/MCPM0/SI1824.WAV	D2	large	0.02m
Mobile_Recording/phase3/LG/large_1m/260.wav	LG	large	1m
Mobile_Recording/phase3/Samsung/med_1m/520.wav	Samsung	med	1m
Mobile_Recording/phase3/Samsung/large_close/510.wav	Samsung	large	0.02m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/MGRL0/SX417.WAV	C2	mid	3m
Mobile_Recording/phase3/Mi/med_1m/230.wav	Mi	med	1m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	C1	large	3m
crisp_phase3/D5_phase3_large_close/timit/data/TRAIN/DR1/FCJF0/SI1657.WAV	D5	large	0.02m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/MEDR0/SI2004.WAV	M1	mid	3m
crisp_phase3/C2_phase3_mid_5m/timit/data/TRAIN/DR1/FCJF0/SI1657.WAV	C2	mid	5m
Mobile_Recording/phase3/Mi/large_close/445.wav	Mi	large	0.02m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	C2	mid	1m
Mobile_Recording/phase3/Mi/med_5m/315.wav	Mi	med	5m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/MGRL0/SA2.WAV	C1	large	5m
Mobile_Recording/phase3/Moto/med_5m/5.wav	Moto	med	5m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	C2	large	7m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/FDAW0/SX236.WAV	D2	large	3m
crisp_phase3/D2_phase3_mid_3m/timit/data/TRAIN/DR1/MGRL0/SA2.WAV	D2	mid	3m
Mobile_Recording/phase3/Moto/large_1m/395.wav	Moto	large	1m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/FDAW0/SI1406.WAV	D2	large	9m
Mobile_Recording/phase3/Samsung/med_3m/475.wav	Samsung	med	3m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	D2	large	0.02m
Mobile_Recording/phase3/Mi/large_3m/480.wav	Mi	large	3m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/MGRL0/SX147.WAV	C2	mid	1m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/MDPK0/SA1.WAV	D2	mid	5m
Mobile_Recording/phase3/Mi/large_3m/350.wav	Mi	large	3m
Mobile_Recording/phase3/Samsung/med_3m/295.wav	Samsung	med	3m
Mobile_Recording/phase3/Mi/small_3m/32.wav	Mi	small	3m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/MCPM0/SX114.WAV	D5	small	3m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/MDPK0/SX243.WAV	C2	small	3m
Mobile_Recording/phase3/LG/small_1m/315.wav	LG	small	1m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SX24.WAV	M1	small	1m
Mobile_Recording/phase3/Mi/small_3m/192.wav	Mi	small	3m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/FECD0/SX248.WAV	M1	large	5m
crisp_phase3/C2_phase3_large_9m/timit/data/TRAIN/DR1/FDAW0/SA1.WAV	C2	large	9m
Mobile_Recording/phase3/Moto/small_1m/510.wav	Moto	small	1m
Mobile_Recording/phase3/LG/large_3m/375.wav	LG	large	3m
Mobile_Recording/phase3/Mi/large_1m/70.wav	Mi	large	1m
Mobile_Recording/phase3/Samsung/small_1m/220.wav	Samsung	small	1m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/MCPM0/SX384.WAV	M1	mid	1m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/MGRL0/SX417.WAV	M1	large	7m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/MDAC0/SI1837.WAV	M1	large	1m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/MGRL0/SX327.WAV	C2	large	3m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/FETB0/SX248.WAV	D5	large	5m
crisp_phase3/C1_phase3_large_close/timit/data/TRAIN/DR1/FECD0/SX68.WAV	C1	large	0.02m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/FDAW0/SX236.WAV	D5	mid	5m
Mobile_Recording/phase3/Mi/med_5m/75.wav	Mi	med	5m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/FDML0/SI2075.WAV	M1	small	3m
Mobile_Recording/phase3/Mi/large_1m/415.wav	Mi	large	1m
Mobile_Recording/phase3/Moto/large_1m/305.wav	Moto	large	1m
Mobile_Recording/phase3/Samsung/small_1m/105.wav	Samsung	small	1m
Mobile_Recording/phase3/Samsung/med_3m/310.wav	Samsung	med	3m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/MCPM0/SX384.WAV	C1	large	3m
crisp_phase3/C2_phase3_mid_5m/timit/data/TRAIN/DR1/FCJF0/SI648.WAV	C2	mid	5m
Mobile_Recording/phase3/Mi/med_5m/590.wav	Mi	med	5m
Mobile_Recording/phase3/Mi/large_3m/310.wav	Mi	large	3m
Mobile_Recording/phase3/Samsung/small_1m/20.wav	Samsung	small	1m
crisp_phase3/D5_phase3_large_close/timit/data/TRAIN/DR1/MGRL0/SX147.WAV	D5	large	0.02m
crisp_phase3/M1_phase3_mid_5m/timit/data/TRAIN/DR1/MDAC0/SX181.WAV	M1	mid	5m
Mobile_Recording/phase3/LG/small_3m/68.wav	LG	small	3m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	D5	mid	5m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/FCJF0/SI648.WAV	D2	mid	5m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/MEDR0/SX294.WAV	M1	small	1m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/MCPM0/SX294.WAV	C1	large	5m
Mobile_Recording/phase3/LG/med_1m/515.wav	LG	med	1m
Mobile_Recording/phase3/Mi/small_1m/175.wav	Mi	small	1m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/FDML0/SX429.WAV	D1	small	1m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SI1261.WAV	M1	small	3m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/FECD0/SX428.WAV	D2	large	5m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/MGRL0/SA1.WAV	C1	large	1m
crisp_phase3/C1_phase3_large_9m/timit/data/TRAIN/DR1/FDML0/SX249.WAV	C1	large	9m
Mobile_Recording/phase3/Samsung/small_3m/158.wav	Samsung	small	3m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/MEDR0/SX204.WAV	C2	small	3m
Mobile_Recording/phase3/Mi/large_close/20.wav	Mi	large	0.02m
Mobile_Recording/phase3/LG/med_3m/260.wav	LG	med	3m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	D1	small	1m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/FECD0/SX428.WAV	C2	large	1m
Mobile_Recording/phase3/Mi/med_3m/130.wav	Mi	med	3m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/FDAW0/SX236.WAV	D2	mid	5m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SX397.WAV	D4	small	1m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SX271.WAV	M1	small	3m
Mobile_Recording/phase3/LG/med_1m/395.wav	LG	med	1m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	C1	large	3m
Mobile_Recording/phase3/Samsung/small_1m/130.wav	Samsung	small	1m
Mobile_Recording/phase3/Moto/large_1m/90.wav	Moto	large	1m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	D1	small	1m
Mobile_Recording/phase3/Samsung/med_5m/390.wav	Samsung	med	5m
Mobile_Recording/phase3/Mi/large_close/525.wav	Mi	large	0.02m
Mobile_Recording/phase3/Samsung/small_1m/390.wav	Samsung	small	1m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/FDAW0/SX146.WAV	D2	small	3m
Mobile_Recording/phase3/Samsung/large_close/460.wav	Samsung	large	0.02m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	C2	large	0.02m
Mobile_Recording/phase3/Mi/large_1m/355.wav	Mi	large	1m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/FCJF0/SI1657.WAV	D5	small	3m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/MGRL0/SA2.WAV	C2	large	0.02m
Mobile_Recording/phase3/Moto/med_5m/520.wav	Moto	med	5m
Mobile_Recording/phase3/Moto/large_3m/460.wav	Moto	large	3m
Mobile_Recording/phase3/Moto/large_3m/100.wav	Moto	large	3m
Mobile_Recording/phase3/LG/large_close/530.wav	LG	large	0.02m
Mobile_Recording/phase3/Moto/large_close/450.wav	Moto	large	0.02m
Mobile_Recording/phase3/Mi/med_3m/190.wav	Mi	med	3m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SI1148.WAV	D2	small	1m
crisp_phase3/D2_phase3_large_7m/timit/data/TRAIN/DR1/FECD0/SX338.WAV	D2	large	7m
Mobile_Recording/phase3/LG/med_5m/150.wav	LG	med	5m
Mobile_Recording/phase3/Moto/med_5m/125.wav	Moto	med	5m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/FCJF0/SX397.WAV	D5	mid	1m
Mobile_Recording/phase3/Samsung/med_1m/5.wav	Samsung	med	1m
Mobile_Recording/phase3/Samsung/large_1m/450.wav	Samsung	large	1m
crisp_phase3/C1_phase3_large_close/timit/data/TRAIN/DR1/MEDR0/SI1374.WAV	C1	large	0.02m
Mobile_Recording/phase3/LG/med_5m/130.wav	LG	med	5m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	C1	large	3m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/FETB0/SA2.WAV	M1	small	3m
Mobile_Recording/phase3/Samsung/med_3m/450.wav	Samsung	med	3m
crisp_phase3/M1_phase3_large_9m/timit/data/TRAIN/DR1/MCPM0/SA1.WAV	M1	large	9m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/FDAW0/SI2036.WAV	M1	large	0.02m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/MCPM0/SX24.WAV	C2	large	5m
Mobile_Recording/phase3/Samsung/med_1m/30.wav	Samsung	med	1m
crisp_phase3/C1_phase3_mid_5m/timit/data/TRAIN/DR1/FECD0/SI788.WAV	C1	mid	5m
Mobile_Recording/phase3/Moto/small_1m/60.wav	Moto	small	1m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/MEDR0/SX24.WAV	D5	mid	1m
Mobile_Recording/phase3/Mi/med_3m/570.wav	Mi	med	3m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/FETB0/SA1.WAV	C2	small	3m
Mobile_Recording/phase3/Samsung/med_3m/495.wav	Samsung	med	3m
Mobile_Recording/phase3/Moto/large_1m/25.wav	Moto	large	1m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/FCJF0/SA2.WAV	D5	mid	1m
Mobile_Recording/phase3/Samsung/large_3m/235.wav	Samsung	large	3m
Mobile_Recording/phase3/Moto/med_3m/100.wav	Moto	med	3m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/FCJF0/SX37.WAV	D2	small	3m
Mobile_Recording/phase3/Mi/med_5m/440.wav	Mi	med	5m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/FETB0/SI518.WAV	C2	small	3m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/MGRL0/SA1.WAV	D5	large	5m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/MDAC0/SX181.WAV	C2	mid	3m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/MEDR0/SA2.WAV	D2	small	1m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/MGRL0/SI867.WAV	M1	small	3m
Mobile_Recording/phase3/LG/large_close/415.wav	LG	large	0.02m
crisp_phase3/C1_phase3_large_close/timit/data/TRAIN/DR1/MGRL0/SX327.WAV	C1	large	0.02m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/FECD0/SA2.WAV	C1	mid	3m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/FDAW0/SI1271.WAV	M1	mid	3m
crisp_phase3/C1_phase3_large_7m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	C1	large	7m
crisp_phase3/C2_phase3_mid_5m/timit/data/TRAIN/DR1/MGRL0/SX417.WAV	C2	mid	5m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/MDPK0/SI552.WAV	D2	small	3m
Mobile_Recording/phase3/Samsung/med_3m/235.wav	Samsung	med	3m
Mobile_Recording/phase3/Moto/large_1m/290.wav	Moto	large	1m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/MDAC0/SA2.WAV	D2	mid	1m
Mobile_Recording/phase3/LG/med_5m/520.wav	LG	med	5m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SA1.WAV	D2	small	1m
Mobile_Recording/phase3/Mi/small_1m/550.wav	Mi	small	1m
crisp_phase3/M1_phase3_large_9m/timit/data/TRAIN/DR1/FETB0/SA2.WAV	M1	large	9m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/MDAC0/SX181.WAV	C2	large	7m
Mobile_Recording/phase3/Samsung/med_3m/385.wav	Samsung	med	3m
Mobile_Recording/phase3/Moto/small_1m/430.wav	Moto	small	1m
Mobile_Recording/phase3/Samsung/large_close/440.wav	Samsung	large	0.02m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/FDML0/SX69.WAV	D5	mid	5m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SX68.WAV	C2	small	1m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/FECD0/SX428.WAV	C2	large	7m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/MDPK0/SX333.WAV	M1	mid	1m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/MDAC0/SA1.WAV	D5	mid	5m
Mobile_Recording/phase3/Samsung/small_1m/235.wav	Samsung	small	1m
crisp_phase3/D5_phase3_large_3m/timit/data/TRAIN/DR1/MDPK0/SX243.WAV	D5	large	3m
Mobile_Recording/phase3/Moto/med_3m/195.wav	Moto	med	3m
Mobile_Recording/phase3/LG/small_1m/125.wav	LG	small	1m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/MDPK0/SX333.WAV	M1	mid	3m
Mobile_Recording/phase3/Samsung/small_1m/175.wav	Samsung	small	1m
Mobile_Recording/phase3/LG/large_3m/145.wav	LG	large	3m
crisp_phase3/C1_phase3_large_7m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	C1	large	7m
Mobile_Recording/phase3/Samsung/med_1m/235.wav	Samsung	med	1m
Mobile_Recording/phase3/Mi/small_3m/186.wav	Mi	small	3m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/FDAW0/SI2036.WAV	C2	mid	3m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	C2	mid	3m
crisp_phase3/D5_phase3_mid_3m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	D5	mid	3m
Mobile_Recording/phase3/LG/large_1m/600.wav	LG	large	1m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/FECD0/SA2.WAV	C1	small	3m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/MDAC0/SA2.WAV	D2	large	9m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/FDAW0/SA2.WAV	C2	large	1m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/MEDR0/SI1374.WAV	C1	mid	3m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/MGRL0/SX237.WAV	M1	small	1m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/FDML0/SX159.WAV	D5	small	3m
Mobile_Recording/phase3/Samsung/small_3m/78.wav	Samsung	small	3m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/FDAW0/SX146.WAV	M1	large	0.02m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/MGRL0/SA1.WAV	D2	large	1m
Mobile_Recording/phase3/Samsung/med_5m/95.wav	Samsung	med	5m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FETB0/SI518.WAV	D5	large	7m
Mobile_Recording/phase3/Samsung/med_1m/320.wav	Samsung	med	1m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	C2	large	7m
Mobile_Recording/phase3/LG/med_3m/445.wav	LG	med	3m
Mobile_Recording/phase3/Mi/large_1m/540.wav	Mi	large	1m
crisp_phase3/C1_phase3_large_9m/timit/data/TRAIN/DR1/MDPK0/SI552.WAV	C1	large	9m
crisp_phase3/C1_phase3_large_7m/timit/data/TRAIN/DR1/FETB0/SA2.WAV	C1	large	7m
crisp_phase3/C1_phase3_mid_5m/timit/data/TRAIN/DR1/MDAC0/SX361.WAV	C1	mid	5m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/FDML0/SA1.WAV	D2	large	9m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/FETB0/SA2.WAV	D2	large	9m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/FETB0/SX158.WAV	M1	large	0.02m
crisp_phase3/C1_phase3_large_close/timit/data/TRAIN/DR1/MEDR0/SI2004.WAV	C1	large	0.02m
crisp_phase3/D2_phase3_mid_3m/timit/data/TRAIN/DR1/MEDR0/SX114.WAV	D2	mid	3m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/MDAC0/SX181.WAV	D4	small	1m
Mobile_Recording/phase3/LG/large_1m/310.wav	LG	large	1m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/MDPK0/SX243.WAV	C1	large	1m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/FETB0/SX338.WAV	C2	mid	3m
Mobile_Recording/phase3/Samsung/small_1m/500.wav	Samsung	small	1m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/FDAW0/SI2036.WAV	D2	small	3m
Mobile_Recording/phase3/Moto/med_1m/590.wav	Moto	med	1m
Mobile_Recording/phase3/LG/med_3m/375.wav	LG	med	3m
Mobile_Recording/phase3/Mi/med_3m/345.wav	Mi	med	3m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	D2	large	1m
